,uid,location,age,rating
627,70620,"lanett, alabama, usa",25.0,7
628,70908,"oakland, california, usa",,7
629,71071,"florissant, missouri, usa",49.0,4
630,71202,"lakewood, california, usa",,7
631,71855,"muncie, indiana, usa",20.0,7
632,72002,"new hope, ,",,6
633,72022,"marina del rey, california, usa",,7
634,72029,"locoal camors, brittany, france",52.0,6
635,72249,"palo alto, california, usa",,6
636,72769,"kingsport, tennessee, usa",,5
637,72859,"dedham, massachusetts, usa",,7
638,72868,"camdenton, missouri, usa",17.0,7
639,72882,"prairie village, kansas, usa",64.0,7
640,72887,"albany, georgia, usa",54.0,6
641,72923,"shaker heights, ohio, usa",,5
642,72976,"rockville, maryland, usa",,6
643,73108,"philadelphia, pennsylvania, usa",,4
644,73108,"philadelphia, pennsylvania, usa",,6
645,73221,"leamington, ontario, canada",,5
646,73260,"minneapolis, minnesota, usa",32.0,6
647,73482,"seattle, washington, usa",51.0,6
648,73578,"oakville, ontario, canada",19.0,7
649,73977,"zeeland, michigan, usa",37.0,6
650,74094,"little, texas, usa",,7
651,74100,"rockton, illinois, usa",48.0,6
652,74304,"cary, north carolina, usa",,7
653,74375,"orangeville, ontario, canada",17.0,6
654,74510,"milwaukee, wisconsin, usa",27.0,5
655,74722,"abergavenny, wales, united kingdom",21.0,7
656,74752,"frisco, texas, usa",29.0,6
657,74778,"cambridge, massachusetts, usa",,5
658,74792,"monroe township, new jersey, usa",,7
659,74903,"chula vista, california, usa",25.0,5
660,75014,"chesapeake, ,",25.0,7
661,75173,"los angeles, california, usa",38.0,7
662,75173,"los angeles, california, usa",38.0,6
663,75514,"houston, texas, usa",,7
664,75610,"mijas-costa, málaga, spain",17.0,6
665,75622,"muldrow, oklahoma, usa",36.0,6
666,75809,"fort mitchell, kentucky, usa",27.0,7
667,75809,"fort mitchell, kentucky, usa",27.0,5
668,76008,"gainesville, georgia, usa",,6
669,76096,"springfield, missouri, usa",35.0,4
670,76204,"welsford, new brunswick, canada",49.0,7
671,76238,"nashua, new hampshire, usa",48.0,4
672,76413,"kansas city, missouri, usa",29.0,7
673,76425,"excelsior springs, missouri, usa",16.0,7
674,76660,"beavercreek, ohio, usa",20.0,7
675,76901,"edmonton, alberta, canada",16.0,7
676,76908,"rochester, minnesota, usa",47.0,7
677,77173,"philadelphia, pennsylvania, usa",35.0,7
678,77474,"ypsilanti, michigan, usa",42.0,7
679,77560,"chicago, illinois, usa",,7
680,77645,"alexandria, virginia, usa",,7
681,77738,"middletown, ohio, usa",,4
682,77738,"middletown, ohio, usa",,5
683,78033,"burton, ohio, usa",18.0,7
684,78670,"albuquerque, new mexico, usa",,7
685,78959,"eugene, oregon, usa",25.0,5
686,78980,"lethbridge, alberta, canada",,6
687,78982,"kansas city, missouri, usa",37.0,6
688,79233,"seattle, washington, usa",28.0,7
689,79355,"minneapolis, minnesota, usa",28.0,7
690,79563,"baton rouge, louisiana, usa",,5
691,79655,"prince george, british columbia, canada",57.0,6
692,79674,"rossville, georgia, usa",43.0,7
693,79715,"summerville, south carolina, usa",,5
694,79751,"kansas city, missouri, usa",,7
695,79844,"van buren, arkansas, usa",49.0,5
696,80276,"yucaipa, california, usa",,6
697,80699,"oakland, california, usa",,7
698,80738,"victoria, british columbia, canada",,7
699,81028,"dodge city, kansas, usa",,7
700,81075,"washington, missouri, usa",,5
701,81140,"san diego, california, usa",,7
702,81442,"vancouver, british columbia, canada",,7
703,81508,"bismarck, north dakota, usa",36.0,7
704,81659,"breslau, ontario, canada",54.0,7
705,81741,"somerset, massachusetts, usa",19.0,7
706,81788,"adelaide, south australia, australia",49.0,7
707,81863,"denver, colorado, usa",,6
708,81883,"solvay, new york, usa",,4
709,81893,"manahawkin, new jersey, usa",,5
710,81934,"tucson, arizona, usa",,7
711,81992,"rochester, new york, usa",,6
712,82060,"orlando, florida, usa",55.0,6
713,82146,"fallston, maryland, usa",17.0,7
714,82146,"fallston, maryland, usa",17.0,7
715,82174,"gatineau, quebec, canada",32.0,6
716,82510,"st. louis, missouri, usa",,5
717,82538,"brisbane, queensland, australia",34.0,7
718,82624,"manitowoc, ,",,5
719,82790,"louisa, kentucky, usa",23.0,6
720,82842,"lansdowne, pennsylvania, usa",,5
721,82964,"flower mound, texas, usa",,7
722,82971,"olympia, washington, usa",,5
723,82974,"north vernon, indiana, usa",35.0,7
724,83028,"vienna, virginia, usa",,7
725,83286,"boulder, colorado, usa",22.0,7
726,83349,"tucson, arizona, usa",,7
727,83354,"memphis, tennessee, usa",,7
728,83394,"west hills, california, usa",,6
729,83404,"clinton, mississippi, usa",14.0,7
730,83407,"oakley, michigan, usa",15.0,5
731,83407,"oakley, michigan, usa",15.0,5
732,83407,"oakley, michigan, usa",15.0,7
733,83469,"sterling, virginia, usa",28.0,5
734,83766,"brantford, ontario, canada",,6
735,83839,"bloomington, indiana, usa",67.0,7
736,84200,"london, england, united kingdom",56.0,4
737,84457,"danbury, connecticut, usa",67.0,7
738,84465,"st. louis, missouri, usa",,5
739,84530,"ann arbor, michigan, usa",,6
740,84606,"brisbane, queensland, australia",73.0,5
741,84723,"roslindale, massachusetts, usa",,7
742,84731,"bellevue, washington, usa",,6
743,84779,"dartmouth, nova scotia, nova scotia, canada",,6
744,85018,"san francisco, california, usa",,7
745,85039,"oxford, oxfordshire, united kingdom",30.0,6
746,85597,"rochester, minnesota, usa",,6
747,85599,"waynesboro, virginia, usa",40.0,7
748,85667,"seven hills, new south wales, australia",25.0,7
749,85788,"new york, new york, usa",36.0,7
750,85955,"south jordan, utah, usa",,6
751,85981,"toronto, ontario, canada",24.0,5
752,86063,"singapore, n/a, singapore",16.0,7
753,86193,"toronto, ontario, canada",17.0,7
754,86333,"apeldoorn, gelderland, netherlands",54.0,4
755,86437,"tulsa, oklahoma, usa",17.0,5
756,86437,"tulsa, oklahoma, usa",17.0,7
757,86518,"lacey, washington, usa",29.0,6
758,86655,"belmont, california, usa",,4
759,86761,"portland, oregon, usa",,7
760,86823,"apex, north carolina, usa",,7
761,86847,"waynesville, north carolina, usa",,6
762,86848,"lake alfred, florida, usa",,5
763,86859,"paris, texas, usa",,6
764,86901,"walnut creek, california, usa",38.0,6
765,86956,"pekin, illinois, usa",,6
766,86994,"mounds view, minnesota, usa",,7
767,87168,"newburgh, indiana, usa",20.0,4
768,87310,"halifax, nova scotia, canada",11.0,6
769,87329,"vancouver, washington, usa",50.0,6
770,87496,"weymouth, massachusetts, usa",,7
771,87497,"annan, ontario, canada",,7
772,87597,"san diego, california, usa",,5
773,87817,"tucson, arizona, usa",,7
774,87869,"perth, western australia, australia",27.0,7
775,87879,"berlin, berlin, germany",37.0,7
776,87977,"thunder bay, ontario, canada",,7
777,88118,"napavine, washington, usa",56.0,5
778,88279,"portland, oregon, usa",,5
779,88314,"tucson, arizona, usa",,6
780,88430,"severna park, maryland, usa",49.0,5
781,88535,"durango, colorado, usa",,6
782,88594,"peoria, illinois, usa",38.0,7
783,88780,"san antonio, texas, usa",,6
784,88825,"so milwaukee, wisconsin, usa",19.0,5
785,88836,"amherst, new york, usa",,6
786,88905,"san diego, california, usa",,6
787,89276,"chicago, illinois, usa",,5
788,89375,"pasadena, california, usa",,5
789,89389,"vancouver, washington, usa",,4
790,89481,"minneapolis, minnesota, usa",43.0,7
791,90027,"edmonton, alberta, canada",15.0,6
792,90299,"north vancouver, british columbia, canada",,6
793,90515,"trieste, friuli venezia giulia, italy",26.0,7
794,90609,"blacksburg, virginia, usa",20.0,4
795,90656,"seattle, washington, usa",,7
796,90797,"richmond, virginia, usa",30.0,4
797,90857,"sacramento, california, usa",,7
798,91157,"auckland, n/a, new zealand",21.0,5
799,91172,"norris city, illinois, usa",,7
800,91279,"fort worth, texas, usa",34.0,7
801,91451,"spring hill, tennessee, usa",52.0,7
802,91484,"carrollton, ohio, usa",16.0,7
803,91615,"malvern, england, united kingdom",,7
804,91826,"sperry, oklahoma, usa",29.0,7
805,91858,"brooklyn, new york, usa",18.0,7
806,91976,"west bloomfield, michigan, usa",,7
807,92027,"portland, oregon, usa",,7
808,92037,"jacksonville, florida, usa",,6
809,92048,"spokane, washington, usa",49.0,7
810,92074,"ashford, england, united kingdom",48.0,5
811,92165,"rock hill, south carolina, usa",32.0,7
812,92173,"london, london, united kingdom",,6
813,92303,"concord, new hampshire, usa",,7
814,92393,"pomfret, connecticut, usa",,7
815,92458,"san francisco, california, usa",41.0,7
816,92629,"haltom city, texas, usa",24.0,7
817,92806,"reisterstown, maryland, usa",25.0,5
818,92865,"nottingham, england, united kingdom",23.0,7
819,92992,"bellevue, washington, usa",,7
820,92992,"bellevue, washington, usa",,5
821,93510,"manchester, england, united kingdom",45.0,6
822,93593,"pewaukee, wisconsin, usa",,5
823,93615,"washington, michigan, usa",,5
824,93792,"london, ohio, usa",60.0,7
825,93891,"attica, michigan, usa",,6
826,93909,"eastsound, washington, usa",57.0,7
827,93914,"fairbanks, alaska, usa",,4
828,94132,"marathon, florida, usa",,7
829,94277,"tallahassee, florida, usa",41.0,6
830,94323,"amsterdam, n/a, netherlands",34.0,5
831,94415,"pasadena, california, usa",44.0,5
832,94624,"toronto, ontario, canada",34.0,7
833,94627,"covina, california, usa",40.0,7
834,94655,"oakfield, new york, usa",23.0,7
835,94677,"del rio, texas, usa",,7
836,94778,"toronto, ontario, canada",,5
837,94895,"madison, connecticut, usa",73.0,5
838,94984,"glen ridge, new jersey, usa",,7
839,94996,"potsdam, brandenburg, germany",37.0,7
840,95008,"melbourne, victoria, australia",41.0,7
841,95129,"calgary, alberta, canada",,5
842,95165,"maryborough, victoria, australia",41.0,6
843,95215,"new orleans, louisiana, usa",,5
844,95229,"south bend, indiana, usa",32.0,7
845,95269,"lawrence, kansas, usa",38.0,7
846,95269,"lawrence, kansas, usa",38.0,5
847,95694,"granada hills, california, usa",,7
848,95736,"peterborough, ontario, canada",34.0,7
849,96027,"melbourne, victoria, australia",16.0,6
850,96107,"san antonio, texas, usa",,5
851,96128,"bendigo, victoria, australia",20.0,7
852,96444,"santa rosa, california, usa",,7
853,96444,"santa rosa, california, usa",,5
854,96607,"houston, texas, usa",,7
855,96862,"enschede, overijssel, netherlands",,5
856,96959,"yakima, washington, usa",,5
857,96990,"rocksprings, texas, usa",48.0,6
858,97071,"walston, scotland, united kingdom",40.0,7
859,97261,"portland, maine, usa",,7
860,97378,"shady hills, florida, usa",45.0,7
861,97563,"cambridge, england, united kingdom",30.0,7
862,97646,"ithaca/trumansburg, new york, usa",,5
863,97741,"linköping, östergötland, sweden",20.0,7
864,97847,"saginaw, michigan, usa",,5
865,97851,"cary, north carolina, usa",,6
866,98009,"los angelas, california, usa",13.0,7
867,98077,"kirkwood, missouri, usa",,7
868,98299,"evanston, illinois, usa",26.0,7
869,98392,"oakland, california, usa",60.0,7
870,98392,"oakland, california, usa",60.0,5
871,98474,"spring  hill, florida, usa",14.0,5
872,98474,"spring  hill, florida, usa",14.0,5
873,98549,"berwyn, illinois, usa",38.0,5
874,98764,"kihei, hawaii, usa",45.0,7
875,98786,"austin, texas, usa",,5
876,98926,"west bend, wisconsin, usa",25.0,7
877,99012,"whitehorse, yukon territory, canada",,5
878,99122,"boston, massachusetts, usa",24.0,6
879,99433,"ann arbor, michigan, usa",,6
880,99505,"los angeles, california, usa",,6
881,99778,"winnipeg, manitoba, canada",47.0,7
882,99863,"lanark, ontario, canada",,6
883,99953,"hamilton, ontario, canada",28.0,7
884,99966,"smiths falls, ontario, canada",,4
885,99973,"jersey city, new jersey, usa",34.0,4
886,100067,"tenafly, new jersey, usa",,7
887,100074,"san francisco, california, usa",,4
888,100208,"rustenburg, north west province, south africa",48.0,7
889,100486,"fairview, texas, usa",,7
890,100657,"boaz, alabama, usa",,5
891,100712,"north vancouver, british columbia, canada",32.0,7
892,100885,"lake country, british columbia,",,6
893,101003,"edmond, oklahoma, usa",,7
894,101023,"sherwood park, alberta, canada",11.0,5
895,101279,"maple ridge, british columbia, canada",,5
896,101315,"westfield, new jersey, usa",33.0,5
897,101477,"glendale, california, usa",,5
898,101513,"falls church, virginia, usa",39.0,7
899,101513,"falls church, virginia, usa",39.0,6
900,101538,"perth, western australia, austria",16.0,7
901,101539,"westfield, new jersey, usa",,5
902,101654,"lyon, rhone alpes, france",,7
903,101694,"peru ny, new york, usa",14.0,6
904,101744,"st. anne, illinois, usa",,5
905,101861,"carbondale, colorado, usa",61.0,5
906,101934,"colgate, wisconsin, usa",,4
907,102184,"atlanta, georgia, usa",,7
908,102210,"port jefferson, new york, usa",,7
909,102224,"northborough, massachusetts, usa",,7
910,102248,"victoria, british columbia, canada",,7
911,102327,"atlanta, georgia, usa",,7
912,102452,"sylacauga, alabama, usa",18.0,7
913,102595,"somerville, massachusetts, usa",,6
914,102726,"seattle, washington, usa",,7
915,102805,"shaker heights, ohio, usa",,6
916,102861,"manchester, n/a, united kingdom",29.0,7
917,103161,"baltimore, maryland, usa",15.0,7
918,103264,"alachua, florida, usa",,6
919,103484,"st. paul, minnesota, usa",,7
920,103761,"portland, maine, usa",37.0,5
921,103761,"portland, maine, usa",37.0,5
922,103874,"laconia, new hampshire, usa",47.0,7
923,103874,"laconia, new hampshire, usa",47.0,4
924,103985,"toronto, ontario, canada",,7
925,104166,"mcdonough, georgia, usa",46.0,5
926,104190,"slidell, louisiana, usa",,5
927,104233,"springfield, missouri, usa",22.0,7
928,104298,"tulare, california, usa",,5
929,104542,"burrillville, rhode island, usa",,7
930,104623,"los pantalones, baden-wuerttemberg, usa",22.0,7
931,104646,"chicago, illinois, usa",16.0,7
932,104725,"lancaster, california, usa",,5
933,104771,"northridge, california, usa",17.0,7
934,104951,"redmond, washington, usa",,7
935,104976,"thermopolis, wyoming, usa",39.0,6
936,105075,"stoughton, wisconsin, usa",,7
937,105220,"new berlin, wisconsin, usa",14.0,5
938,105329,"calgary, alberta, canada",,6
939,105350,"fairmont, west virginia, usa",,5
940,105384,"east brunswick, new jersey, usa",,7
941,105408,"lino lakes, minnesota, usa",,4
942,105555,"liverpool, england, united kingdom",18.0,7
943,105764,"singapore, n/a, singapore",18.0,6
944,105837,"tucson, arizona, usa",,7
945,106126,"ottawa, ontario, canada",,7
946,106197,"surrey, british columbia, canada",,7
947,106213,"tucson, arizona, usa",27.0,6
948,106428,"hendersonville, tennessee, usa",37.0,7
949,106656,"enid, oklahoma, usa",46.0,5
950,106790,"portland, oregon, usa",22.0,7
951,106829,"new westminster, british columbia, canada",,4
952,106901,"los angeles, california, usa",,6
953,107317,"canberra, australian capital territory, australia",16.0,6
954,107455,"medowie, new south wales, australia",,4
955,107577,"chattanooga, tennessee, usa",,5
956,107623,"norfolk, virginia, usa",14.0,5
957,107651,"burlingame, california, usa",17.0,7
958,107688,"pace, florida, usa",17.0,6
959,107711,"duarte, california, usa",20.0,7
960,108183,"voorhees, new jersey, usa",,6
961,108406,"irvine, california, usa",,6
962,108510,"los angeles, california, usa",,6
963,108740,"fox island, washington, usa",,6
964,109235,"malang, jawa timur, indonesia",20.0,7
965,109258,"waukesha, wisconsin, usa",,5
966,109338,"coral gables, florida, usa",,7
967,109412,"portland, oregon, usa",,7
968,109544,"queens, new york, usa",,7
969,109694,"arlington heights, illinois, usa",,7
970,109734,"kewaskum, wisconsin, usa",,6
971,109823,"melbourne, victoria, australia",17.0,6
972,109903,"denver, colorado, usa",36.0,4
973,109903,"denver, colorado, usa",36.0,5
974,109972,"spanaway, washington, usa",,5
975,110058,"bamberg, bayern, germany",24.0,4
976,110291,"woodland hills, california, usa",,6
977,110291,"woodland hills, california, usa",,7
978,110291,"woodland hills, california, usa",,5
979,110301,"honolulu, hawaii, usa",26.0,6
980,110599,"new westminster, british columbia, canada",34.0,7
981,110642,"san diego, california, usa",14.0,6
982,110874,"san jose, california, usa",,7
983,111046,"maple grove, minnesota, usa",51.0,6
984,111083,"west chester, pennsylvania, usa",,7
985,111096,"san francisco, california, usa",18.0,7
986,111187,"goleta, california, usa",,7
987,111205,"charlottesville, virginia, usa",49.0,6
988,111304,"westlake village, california, usa",,6
989,111442,"roseville, michigan, usa",54.0,7
990,111470,"nemacolin, pennsylvania, usa",33.0,4
991,112101,"poughkeepsie, new york, usa",,7
992,112181,"howell, michigan, usa",31.0,7
993,112226,"maple ridge, british  columbia, canada",,6
994,112359,"burlington, north carolina, usa",,7
995,112432,"preston, england, united kingdom",36.0,7
996,112536,"winnipeg, manitoba, canada",45.0,7
997,112558,"royse city, texas, usa",29.0,7
998,112755,"laconner, washington, usa",,6
999,112794,"judsonia, arkansas, usa",,5
1000,112841,"geneva, florida, usa",19.0,5
1001,113088,"phoenix, arizona, usa",36.0,4
1002,113096,"macon, georgia, usa",55.0,7
1003,113128,"shadow hills, california, usa",,5
1004,113148,"flushing, new york, usa",,6
1005,113271,"sylvania, ohio, usa",,7
1006,113271,"sylvania, ohio, usa",,7
1007,113367,"nebraska city, nebraska, usa",,5
1008,113368,"bedford hills, new york, usa",,5
1009,113596,"stratham, new hampshire, usa",,5
1010,113619,"new westminster, british columbia, canada",,7
1011,113700,"salem, west virginia, usa",58.0,7
1012,114034,"santa cruz, california, usa",,6
1013,114115,"malmö, skåne, sweden",26.0,5
1014,114288,"winchester, england, united kingdom",,5
1015,114315,"minneapolis, minnesota, usa",21.0,6
1016,114360,"san diego, california, usa",25.0,7
1017,114564,"prince george, british columbia, canada",,7
1018,114606,"indianapolis, ,",,7
1019,114702,"toronto, ontario, canada",,7
1020,114771,"monmouth junction, new jersey, usa",18.0,5
1021,114877,"erina, new south wales, australia",,6
1022,114987,"concord, new hampshire, usa",,7
1023,115004,"wilson, north carolina, usa",,6
1024,115179,"newglasgow, nova scotia, canada",,7
1025,115231,"solon, ohio,",49.0,7
1026,115287,"traverse city, mi, usa",,5
1027,115304,"godalming, surrey, united kingdom",40.0,7
1028,115305,"willits, california, usa",,7
1029,115415,"san antonio, texas, usa",,7
1030,115511,"fair oaks, california, usa",12.0,7
1031,115518,"gloucester, england, united kingdom",34.0,6
1032,115587,"simi valley, california,",,7
1033,115713,"oxford, n/a, united kingdom",28.0,7
1034,115833,"new york, new york, usa",,7
1035,116089,"gaithersburg, maryland, usa",54.0,5
1036,116113,"elizabeth city, north carolina, usa",47.0,7
1037,116119,"royal oak, michigan, usa",,5
1038,116271,"west allis, wisconsin, usa",36.0,5
1039,116497,"colorado springs, colorado, usa",,7
1040,116497,"colorado springs, colorado, usa",,6
1041,116743,"midlothian, virginia, usa",,5
1042,116905,"akron, ohio, usa",,6
1043,117156,"cranston, rhode island, usa",,7
1044,117156,"cranston, rhode island, usa",,7
1045,117285,"houston, texas, usa",48.0,7
1046,117296,"boston, massachusetts, usa",,7
1047,117297,"arnold, maryland, usa",,5
1048,117321,"federal way, washington, usa",,7
1049,117537,"cambridge, minnesota, usa",,7
1050,117586,"oakdale, minnesota, usa",,6
1051,117743,"erie, pennsylvania, usa",,7
1052,117834,"oil city, pennsylvania, usa",,7
1053,118055,"rockville, maryland, usa",,5
1054,118149,"calgary, alberta, canada",,6
1055,118264,"chicago, illinois, usa",38.0,5
1056,118304,"montreal, quebec, canada",31.0,7
1057,118607,"katy, texas, usa",,7
1058,118892,"christchurch, canterbury, new zealand",51.0,7
1059,118939,"thunder bay, ontario, canada",,6
1060,118971,"lufkin, texas, usa",38.0,5
1061,119102,"halifax, nova scotia, canada",30.0,5
1062,119102,"halifax, nova scotia, canada",30.0,6
1063,119134,"brighton, england, united kingdom",38.0,7
1064,119184,"brooklyn, new york, usa",,5
1065,119246,"delafield, wisconsin, usa",44.0,7
1066,119271,"bayside, new york, usa",24.0,4
1067,119284,"springfield, virginia, usa",,7
1068,119395,"hogansville, georgia, usa",31.0,6
1069,119523,"mauston, wisconsin, usa",51.0,7
1070,119879,"london, england, united kingdom",,7
1071,120073,"andorra la vella, n/a, andorra",35.0,5
1072,120081,"glenelg, south australia, australia",15.0,4
1073,120425,"makawao, hawaii, usa",25.0,6
1074,120605,"lakewood, ohio, usa",61.0,7
1075,120658,"gahanna, ,",,5
1076,120733,"kathmandu, n/a, nepal",41.0,7
1077,120770,"fairfax, virginia, usa",26.0,6
1078,120867,"san rafael, california, usa",,7
1079,121143,"glendale, california, usa",31.0,6
1080,121383,"orlando, florida, usa",21.0,6
1081,121408,"virginia beach, virginia, usa",58.0,7
1082,121517,"new orleans, louisiana, usa",49.0,7
1083,121582,"san francisco, california, usa",,7
1084,121989,"dyer brook, maine, usa",,7
1085,122519,"bronx, new york, usa",,5
1086,122605,"winchester, ontario, canada",,7
1087,122632,"caldrithig, ontario, canada",31.0,7
1088,122647,"novato, california, usa",,6
1089,122652,"wodinville, washington, usa",,5
1090,123148,"somerville, massachusetts, usa",39.0,5
1091,123186,"eminence, kentucky, usa",,4
1092,123367,"newmarket, new hampshire, usa",31.0,5
1093,123529,"fairfax, virginia, usa",,5
1094,123534,"vancouver, washington, usa",29.0,5
1095,123727,"el dorado, california, canada",50.0,5
1096,123822,"woden, australian capital territory, australia",28.0,5
1097,123930,"penticton, british columbia, canada",,5
1098,123977,"north vancouver, british columbia, canada",37.0,6
1099,123991,"wollongong, new south wales, australia",13.0,7
1100,124224,"chicago, illinois, usa",43.0,5
1101,124321,"westwood, new jersey, usa",,7
1102,124329,"new york, new york, usa",35.0,6
1103,124439,"tonasket, washington, usa",,7
1104,124630,"smithtown, new york, usa",32.0,4
1105,124749,"topeka, kansas, usa",45.0,7
1106,124815,"rochester, new york, usa",21.0,7
1107,124826,"kemnay, scotland, united kingdom",,7
1108,124939,"boothwyn, pennsylvania, usa",39.0,7
1109,125009,"san diego, california, usa",43.0,7
1110,125065,"falls church, virginia, usa",34.0,7
1111,125163,"vancouver, british columbia, canada",36.0,6
1112,125177,"saginaw, michigan, usa",29.0,5
1113,125361,"cambridge, massachusetts, usa",26.0,7
1114,125436,"oviedo, florida, usa",33.0,5
1115,125539,"dublin, new hampshire, usa",24.0,7
1116,125889,"taringa, queensland, australia",21.0,4
1117,125924,"thorndale, ,",,7
1118,125998,"north huntingdon, pennsylvania, usa",50.0,7
1119,126010,"atlanta, georgia, usa",,6
1120,126144,"wauconda, illinois, usa",,5
1121,126197,"wellington, wellington, new zealand",,7
1122,126627,"san diego, california, usa",,6
1123,126659,"montreal, quebec, canada",19.0,7
1124,126713,"burlington, north carolina, usa",45.0,5
1125,126805,"defiance, ohio, usa",55.0,7
1126,126851,"spring branch, texas, usa",74.0,4
1127,126858,"crystal lake, illinois, usa",,6
1128,127225,"eltham, london, united kingdom",36.0,6
1129,127237,"pinellas park, florida, usa",,5
1130,127321,"wilbraham, massachusetts, usa",50.0,6
1131,127321,"wilbraham, massachusetts, usa",50.0,7
1132,127327,"meerbusch, nordrhein-westfalen, germany",33.0,5
1133,127372,"oakland, california, usa",42.0,5
1134,127425,"hillsboro, oregon, usa",,6
1135,127445,"springfield, oregon, usa",21.0,7
1136,127503,"colgate, wisconsin, usa",44.0,7
1137,127531,"biddeford, maine, usa",,5
1138,127569,"chicago, illinois, usa",55.0,7
1139,127631,"westerville, ohio, usa",56.0,7
1140,127691,"christchurch, canterbury, new zealand",13.0,7
1141,127709,"melbourne, victoria, australia",28.0,7
1142,127753,"seattle, washington, usa",,7
1143,127766,"città di castello, , italy",,7
1144,127766,"città di castello, , italy",,7
1145,127832,"overijse, n/a, belgium",,7
1146,127961,"hillsboro, oregon, usa",46.0,7
1147,127972,"arlington, texas, usa",,7
1148,128096,"belo horizonte, minas gerais, brazil",23.0,5
1149,128267,"fairbanks, ,",,6
1150,128341,"richmond, california, usa",,7
1151,128341,"richmond, california, usa",,6
1152,128341,"richmond, california, usa",,7
1153,128593,"iowa city, iowa, usa",17.0,7
1154,128593,"iowa city, iowa, usa",17.0,7
1155,128652,"flesherton, ontario, canada",,6
1156,128742,"caledonia, ontario, canada",40.0,5
1157,128747,"vancouver, british columbia, canada",,5
1158,128753,"griffin, georgia, usa",,7
1159,128924,"yuba city, california, usa",,7
1160,128943,"huntsville, alabama, usa",39.0,6
1161,129043,"nepean, ontario, canada",35.0,5
1162,129496,"santa monica, california, usa",,7
1163,129817,"des moines, ,",35.0,6
1164,129842,"portland, oregon, usa",,7
1165,129888,"los angeles, california, usa",,7
1166,130112,"rocklin, california, usa",36.0,6
1167,130334,"portland, oregon, usa",,6
1168,130480,"boston, massachusetts, usa",,7
1169,130515,"chico, california, usa",,6
1170,130757,"na, england, united kingdom",,5
1171,130807,"syracuse, new york, usa",,6
1172,130890,"petaluma, california, usa",58.0,7
1173,130915,"scotia, new york, usa",,7
1174,130987,"beaverton, oregon, usa",,6
1175,131006,"vancouver, british columbia, canada",,5
1176,131021,"orlando, florida, usa",,6
1177,131177,"christchurch, canterbury, new zealand",18.0,7
1178,131269,"houma, louisiana, usa",20.0,7
1179,131319,"darien center, new york, usa",20.0,5
1180,131369,"vancouver, british columbia, canada",,6
1181,131502,"horten, vestfold, norway",30.0,7
1182,131508,"wilmington, delaware, usa",,7
1183,131540,"waterford, pennsylvania, usa",,7
1184,131564,"maplewood, new jersey, usa",39.0,5
1185,131572,"lakewood, colorado, usa",,6
1186,131749,"milwaukee, wisconsin, usa",53.0,7
1187,131894,"berlin, connecticut, usa",35.0,7
1188,132235,"riverton, new jersey, usa",,7
1189,132242,"hadley, massachusetts, usa",33.0,7
1190,132296,"belleville, n.j., usa",,7
1191,132619,"elfin cove, alaska, usa",29.0,7
1192,132633,"berchem, antwerp, belgium",24.0,7
1193,132795,"havertown, pennsylvania, usa",,4
1194,132795,"havertown, pennsylvania, usa",,6
1195,132975,"cincinnati, ohio, usa",,6
1196,133108,"mckeesport, pennsylvania, usa",37.0,7
1197,133448,"chalfont, pennsylvania, usa",42.0,7
1198,133562,"athens, georgia, usa",27.0,5
1199,133645,"blimea, asturias, spain",24.0,6
1200,133697,"chicago, illinois, usa",32.0,7
1201,133736,"albuquerque, new mexico, usa",14.0,5
1202,133815,"binghamton, new york, usa",28.0,6
1203,134193,"st. peters, missouri, usa",,5
1204,134252,"burbank, illinois, usa",37.0,6
1205,134408,"vicksburg, michigan, usa",19.0,7
1206,134408,"vicksburg, michigan, usa",19.0,6
1207,134478,"grand rapids, michigan, usa",25.0,7
1208,134636,"durham, north carolina, usa",22.0,7
1209,134725,"portland, oregon, usa",,5
1210,134739,"san fernando, cádiz, spain",30.0,5
1211,134767,"waterloo, illinois, usa",,7
1212,134790,"ellensburg, washington, usa",,7
1213,134802,"huntington beach, ,",29.0,7
1214,134882,"beverley, england, united kingdom",46.0,4
1215,134929,"colorado springs, colorado, usa",,7
1216,135017,"dublin, ohio, usa",17.0,7
1217,135037,"minneapolis, minnesota, usa",49.0,6
1218,135129,"fort mcmurray, alberta, canada",18.0,6
1219,135237,"township of washington, new jersey, usa",,5
1220,135529,"oshawa, ontario, canada",,7
1221,135584,"bloomfield hills, michigan, usa",,7
1222,135949,"o`fallon, missouri, usa",35.0,7
1223,135982,"everett, washington, usa",40.0,7
1224,135999,"elmore, alabama, usa",,6
1225,136159,"latham, australian capital territory, australia",57.0,6
1226,136166,"nixa, missouri, usa",53.0,6
1227,136233,"kitchener, ontario, canada",,7
1228,136368,"glen burnie, maryland, usa",41.0,5
1229,136487,"rocky mount, north carolina, usa",46.0,7
1230,136625,"san francisco, california, usa",35.0,5
1231,136681,"san diego, california, usa",,7
1232,136704,"fort worth, texas, usa",23.0,5
1233,136760,"san lorenzo, california, usa",49.0,4
1234,136812,"raleigh, north carolina, usa",29.0,6
1235,137012,"richland, oregon, usa",34.0,6
1236,137092,"vancouver, british columbia, canada",,5
1237,137134,"portland, oregon, usa",31.0,7
1238,137736,"fort myers, pennsylvania, usa",35.0,5
1239,138077,"columbus, ohio, usa",16.0,7
1240,138230,"portland, oregon, usa",,6
1241,138294,"portland, oregon, usa",14.0,5
